filename,sentence_number,sentence_text,past_references,future_references
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,337,Wonderful.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,338,Come in.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,339,[man],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,340,And… you’re online.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,341,Where have you been all my life?,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,342,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,343,"I don’t know, IT department?",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,344,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,345,"Actually, have you ever heard of RateMyProfessors.com?",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,346,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,347,Yeah.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,348,Mmm.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,349,I’m supposed to take in some of my students’ criticisms.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,350,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,351,Why?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,352,I already know what they’re gonna say.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,353,That I shouldn’t teach any books that are more than 300 pages long.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,354,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,355,"Well, I wouldn’t just assume they’re gonna say that.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,356,"I mean, maybe they’ll have something interesting to say.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,357,"[laughs]

I would give you a good review.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,358,[laughs],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,359,This font is so small.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,360,Would you mind reading some of these out loud to me?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,361,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,362,The ones that you think might be helpful.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,363,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,364,Okay.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,365,"Yeah, let’s, uh, let’s see.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,366,You,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,367,sure this is legit?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,368,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,369,"No, not that one.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,370,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,371,What?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,372,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,373,Oh.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,374,"Uh…

[hesitating] No, not that one.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,375,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,376,What?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,377,What does it say?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,378,"Uh…

“All dumpty, no humpty.”",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,379,"What, like I’m fat?",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,380,Or do those words mean something different now?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,381,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,382,"No, that’s what they mean.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,383,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,384,But clearly you’re not.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,385,"Look at you, you look great.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,386,"Go to the next one, okay?",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,387,“Professor Hambling’s,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,388,"what I think about when I’m trying not to, um…”

[muttering]",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,389,No.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,390,It’s,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,391,okay.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,392,I don’t think this is constructive.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,393,Come on.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,394,“When I’m trying not to cum in my girlfriend.”,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,395,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,396,I’m what he thinks about when he’s trying not to cum in his girlfriend?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,397,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,398,I don’t get it.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,399,I wouldn’t overanalyze it.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,400,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,401,I’m what he th…,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,402,Ah.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,403,"[chuckles]

Let’s just have a little look at that.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,404,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,405,This was posted yesterday.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,406,"Oh, was it?",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,407,I didn’t notice that.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,408,I don’t suppose there’s any way you could track this fucker down?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,409,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,410,"Well, yeah.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,411,"I mean, it’d be illegal though.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,412,"[laughs]

[knocking]",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,413,[Ji-Yoon],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,414,I’m heading out.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,415,‘Night.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,416,‘Night.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,417,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,418,"Oh, um, did you take a look at Yaz’s suggestions for external reviewers?",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,419,"We have to have people who take feminist scholarship

and critical race theory seriously, Elliot.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,420,[yawning],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,421,She’s our only junior Americanist.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,422,"You share a mutual interest, obviously, in making sure your field remains

one of the most prominent in our department, right?",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,423,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,424,"Anyway, we want her case to go through with flying colors.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,425,"I’ll send her work out to respected scholars

who will review it objectively.",0,1
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,426,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,427,Great.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,428,"[woman] When I found out the English department

elected their first female chair,

I did cartwheels.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,429,"I was an English major, so I told Paul",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,430,"I have to shake her hand, and…",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,431,Oh.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,432,[chuckles],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,433,And say well done.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,434,"[chuckles]

I don’t know how competitive the election was, but thank you.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,435,"Oh, don’t undersell yourself.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,436,[woman],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,437,He’s right.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,438,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,439,No woman ever got anywhere by underselling herself.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,440,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,441,"Now, I have been thinking about this clusterfuck.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,442,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,443,Oh.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,444,Professor Dobson.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,445,I can assure you he is going to apologize.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,446,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,447,He is truly devastated.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,448,"[woman] No, no.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,449,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,450,You all need a pick-me-up over there.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,451,Some new blood.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,452,Some star power.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,453,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,454,"Mrs. Whittenden has a special visitor…

I happened to run into such a person…

You go.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,455,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,456,No.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,457,[Mrs. Whittenden] Go ahead.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,458,"[Larson] No, I’m sorry.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,459,Go ahead.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,460,"At the farmers market, if you can believe it.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,461,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,462,He has a country house around here.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,463,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,464,Mmm.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,465,"We started talking, and I thought,

“Here’s the kind of person

who can revitalize the study of literature.”",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,466,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,467,"And lo and behold,

he agreed to give the Distinguished Lecture this year.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,468,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,469,Mmm.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,470,"I thought that, um…

Historically, that’s been at the chair’s discretion.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,471,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,472,The funds are at the discretion of the trustee who endowed them.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,473,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,474,"And you can’t beat my candidate, Dr. Kim.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,475,"I already announced that Dr. McKay would be…

Guess who it is.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,476,I don’t…,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,477,I really can’t.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,478,You’ll be thrilled.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,479,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,480,That’s a… [laughs],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,481,That’s a clue right there.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,482,"[laughs]

Colson Whitehead.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,483,Try again.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,484,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,485,It’s someone you’ll like.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,486,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,487,I like Colson Whitehead.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,488,David Duchovny.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,489,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,490,The actor?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,491,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,492,Agent Scully himself.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,493,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,494,Mulder.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,495,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,496,Mulder.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,497,Yeah.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,498,"He’ll, uh…",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,499,"Well, he’ll need to prepare his lecture",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,500,"and, uh, have meetings with selected English majors.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,501,We’re planning to choose names by lottery.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,502,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,503,And so we’re gonna need you to find him an office.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,504,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,505,"[Bill] Ready, set, go.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,506,[brushing],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,507,[Ju Ju],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,508,What’s it like to be you?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,509,"Uh, it’s a mixed bag.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,510,[spits],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,511,"I saw you crying…

when your wife died.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,512,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,513,"In the kitchen, and my mom was crying.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,514,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,515,Yeah.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,516,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,517,"Well, you know, that was a…",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,518,"That was…

I don’t have a dad.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,519,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,520,"Well, one of the things about life is you real…

You don’t really realize what, you know, until you’re a lot older…

Do you have cavities?",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,521,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,522,Yeah.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,523,I don’t.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,524,"[spits]

[faucet running]

[turns off faucet]",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,525,Do you wanna read my favorite book?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,526,I sure do.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,527,It has naked pictures in it.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,528,I don’t remember being a baby.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,529,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,530,"[Bill] Yeah, me neither.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,531,[Ju Ju],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,532,What’s he doing?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,533,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,534,[Bill] They’re breastfeeding.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,535,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,536,[Ju Ju],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,537,Oh.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,538,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,539,I don’t remember my birth mom.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,540,"[flips page]

When I have a baby, I’m gonna be 25.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,541,Maybe 27.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,542,I don’t wanna be really old.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,543,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,544,And I’m gonna be married.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,545,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,546,A lot of people think marriage is a bourgeois institution.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,547,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,548,You know what that is?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,549,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,550,My mom is turning 47.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,551,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,552,"Yeah, well, she had to wait a long time to get you.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,553,"For two years, she had your car seat by the door,

a whole set of clothes ready to go.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,554,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,555,"She was waiting and waiting,",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,556,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,557,"and, you know, she had to jump through a lot of hoops.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,558,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,559,"Today, my teacher said

that I’m going to lead the class for Día de los Muertos.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,560,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,561,You know what that is?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e3_transcript.txt,562,,0,0
