no,session,trial,segment,story,segment_num,condition,with_char,sub,sub_session,res_1,res_1_simi_info,res_1_simi_info_z,res_1_simi_self,res_1_simi_self_z,res_1_simi_other,res_1_simi_other_z,res_1_MAD,res_1_MAD_z,res_1_MD,res_1_MD_z,res_1_MAD_sub,res_1_MAD_sub_z,res_1_MD_sub,res_1_MD_sub_z,res_1_MAD_oppo_sub,res_1_MAD_oppo_sub_z,res_1_MD_oppo_sub,res_1_MD_oppo_sub_z,res_1_score,res_1_conf,res_2,res_2_score,res_2_conf,res_3,res_3_score,res_3_conf,version,cond_1,cond_direction,cond_amount,base_segment,base_seg_num,segment_pair,segment_count,label,characters,hit_char,res_1_simi_otherseg_01,res_1_simi_otherseg_02,res_1_simi_otherseg_03,res_1_simi_otherseg_04,res_1_simi_otherseg_05,res_1_simi_otherseg_06,res_1_simi_otherseg_07,res_1_simi_otherseg_08,res_1_simi_otherseg_09,res_1_simi_otherseg_10,res_1_simi_otherseg_11,hit,scenes,note,match_seg_num,is_seg_matched
1319,3,30,1_02,1,2,recall_b,True,0217-1,0217-1,"Sheila and Leo are over for coffee, making small talk. Rob keeps tapping on the side of his mug to indicate when he wants Beth to fill up his cup. Leo asks Rob if the two of them have met before, and Rob says he's sure they haven't. Sheila tells Rob to stop tapping his cup because it's impolite, and Leo makes a weak excuse for her rudeness. Leo figures out why he knows Rob and Sheila and Rob make excuses and leave the house.",,,,,,,0.7965248119549141,1.0890326731760815,0.7989841302934929,1.0957967769005603,0.7845278205235551,1.0570386646251253,0.762189161952087,1.0014182987929179,0.7715290356741662,1.0240945915703488,0.7824379273768898,1.0516265635740702,,5.0,,,,,,,exp,recall_r,b,recall_f/recall_b,1_02,2,,9,1_02 : recall_b,"Beth, Sheila, Rob, Leo",True,0.6431584205127252,0.7848339862041309,0.5625176328508945,0.6233423818565718,0.5087884068114433,0.46440040619790923,0.6109763181930026,0.4776428134644898,0.41807963425915573,0.2773127788142997,0.4926662085593121,0,201 207 202 204 205 206,,2,True
1320,3,31,1_01,1,1,r_recall,True,0217-1,0217-1,"Beth and Rob are moving into their new house in Pasadena. Beth apologizes for her husband's language to Sheila and Leo, who introduce themselves. Sheila tells Beth to invite her and Leo over after the house is unpacked so she can tell Beth about all the neighbors. Rob asks Beth about how she finds the neighbors.",,,,,0.8061845342502328,1.1160327041436087,0.8066744757045522,1.1174338528103052,0.802296344127442,1.1050238277608353,0.8061845342502328,1.1160327041436087,0.7946141032509783,1.0838273303912227,0.8189157027079047,1.1535165905227018,0.8217034159959193,1.1620394596085668,,5.0,,,,,,,exp,recall_r,b,p_recall/r_recall,1_01,1,,10,1_01 : r_recall,"Beth, Sheila, Rob, Leo",True,0.8128885259558549,0.7246913012259997,0.6822138190315328,0.7332965297604236,0.6233937413433999,0.5336315274770872,0.6583056672757922,0.5832761129291101,0.5513213707040416,0.45769464553912853,0.619563713992653,0,101 102 103 153 152 155,,1,True
1321,1,1,2_02,2,2,p_r_recall,True,0217-1,0218-1,"Naomi and Simone are talking at a party and Simone asks where Wanda is. Naomi tells Simone that Wanda's husband is leaving her because she can't stop drinking. Naomi taps her son Tommy on the shoulder and asks for the cheese balls he's holding. Naomi tells Simone that Wanda doesn't like Simone, which upsets her. Karl tries to comfort Simone by inviting her to dance.",,,,,,,0.7747561382560634,1.0321173301576352,0.7754221700620606,1.0337855937888583,0.7677201874620189,1.014751616105291,0.7880425864207542,1.066245699104321,0.8251264357838229,1.1726706604449888,0.8269286107927808,1.1783436586529092,,5.0,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,2_02,2,,1,2_02 : p_r_recall,"Simone, Karl, Naomi, Tommy",True,0.5585807171297352,0.8060885117062948,0.5724978113238718,0.5532876430587365,0.5444651324522249,0.561973871404291,0.5488291965074041,0.551793315424833,0.5627304654943177,0.5308158090556492,0.6801175033313094,0,202 203 204 251,,2,True
1322,1,2,2_01,2,1,p_r_truc0,False,0217-1,0218-1,Naomi and Wanda are talking about how much they dislike Simone while Naomi gets ready to go to the party. ,,,,,0.4423158757303757,0.4751063156022799,0.5367485906890846,0.5995771256640607,0.5489087038970246,0.6168180752716872,0.6189362788574407,0.7232789931666973,0.6332039594263553,0.7467465189825807,,,,,,2.0,,,,,,,exp,p_r_truc0,f,p_r_truc0/r_p_truc0,2_02,2,,0,2_01 : p_r_truc0,"Simone, Karl",False,0.4555133818061877,0.7180502051445876,0.39874540548107945,0.4114044703929688,0.36394626729200263,0.43922834487314627,0.36792615139868123,0.36450744163866644,0.39869689015594434,0.38804667820852556,0.5777981952925879,0,1 1,,2,False
1323,1,3,2_01,2,1,p_r_truc,True,0217-1,0218-1,"Simone and Karl are walking around the party together, happy with how well everything seems to be going. The two of them politely interact with guests.",,,,,0.4927323431355248,0.5396623599224593,0.6572909149102895,0.7880288151972611,0.5976771144003588,0.6895255428015516,0.6652039484351352,0.8020906706671526,0.6174344509864628,0.7208482460534918,,,,,,4.0,,,,,,,exp,p_r_truc,f,p_r_truc/r_p_truc,2_02,2,,0,2_01 : p_r_truc,"Simone, Karl",True,0.4847841075427928,0.5202745434133813,0.5111675673656182,0.5189113100276528,0.4663783683968109,0.4557430432801236,0.3749826839769861,0.46201937750866645,0.34652365945185787,0.41676020737580544,0.3869103339378464,0,155,,2,False
1324,1,4,2_01,2,1,recall_f,True,0217-1,0218-1,Simone is late to her hair appointment and asks Karl to tell her hairdresser that she left an hour ago when the hairdresser calls to give her appointment to someone else. Simone leaves the house and drives off to her appointment.,,,,,,,0.80255702243919,1.1057558412058697,0.7908712204650747,1.0737536317686762,0.846902355762854,1.2450945984722015,0.833561885828371,1.1996960930543508,0.8478014696443927,1.2482830136056964,0.8370811080504417,1.2113403775633587,,5.0,,,,,,,exp,recall_p,f,recall_f/recall_b,2_01,1,,0,2_01 : recall_f,"Simone, Karl",True,0.8334555135178325,0.5374282970910753,0.5432454241409926,0.5999580020388606,0.5867866767754732,0.5769549128244391,0.49522275889516,0.6333037698442014,0.4638095471255941,0.5780452425772794,0.540259496084049,0,101 103 151,,1,True
1325,1,5,2_02,2,2,p_recall,True,0217-1,0218-1,"Simone and Naomi are talking together about Wanda, who is in a bad place because she can't make it to the party. Naomi taps her son Tommy on the shoulder and asks him to give her his tray of cheese balls. Naomi tells Simone that Wanda doesn't like her, which upsets Simone. Karl tries to comfort Simone by inviting her to dance.",,,,,0.798766268891292,1.0951946144474685,0.7711078514888146,1.023054804576407,0.7745533673128832,1.0316102887026766,0.798766268891292,1.0951946144474685,0.8043987440416294,1.1109522654228225,0.8253967783298485,1.1735182801074924,0.8322794656536115,1.1955084860567502,,5.0,,,,,,,exp,recall_p,f,p_recall/r_recall,2_02,2,,1,2_02 : p_recall,"Simone, Karl, Naomi, Tommy",True,0.5460028512152386,0.8296184320014097,0.5634616544972978,0.5614466950042922,0.5576004068128839,0.5810278804521428,0.5500159081908922,0.5356369667566026,0.5828420801427581,0.5514138616471553,0.6678384163177288,0,202 203 204 251,,2,True
1326,1,6,2_03,2,3,p0,False,0217-1,0218-1,"Simone and Naomi are getting lunch the next day when the topic of Wanda comes up again, which upsets Simone. She and Naomi also get into a fight and one of them storms out.",,,0.4074059724807739,0.43249699824859406,0.43055778875514705,0.4605812021598572,0.5880114877481809,0.6746212049012043,0.579069948718126,0.6610623208743401,0.5886759756959508,0.6756374722165062,0.587161315951836,0.6733227212948526,0.39055536318374917,0.4124551885818992,0.40958176383827616,0.43510857868152614,,2.0,,,,,,,exp,p0,f,p0/r0,2_02,2,2_02-03,2,2_03 : p0,"Simone, Karl, Tommy",False,0.4557944578700647,0.7037860626984056,0.43266335626069874,0.4408713915891616,0.4133960359421015,0.5162347091446693,0.39186530223528615,0.42760215510582006,0.45881625505082085,0.4465423559798001,0.6054481787720368,0,1 2 1 1,,2,False
1327,1,7,2_03,2,3,p,True,0217-1,0218-1,"Simone and Karl continue to dance until Tommy interrupts the two of them by tripping and spilling a drink all over Karl. Shocked, Karl goes upstairs to change, and Simone reassures Tommy that it's okay and begins to flirt with Tommy.",,,0.6129248142242432,0.7135927560020521,0.6380458767856928,0.7548708997420024,0.6500618537438095,0.7754058197130078,0.657899956340218,0.7891018871523078,0.6729516762339522,0.8161184384955318,0.6927940683098177,0.8533087138065694,0.6750592072782567,0.8199804008852118,0.6820246491752107,0.8328898142306402,,3.0,,,,,,,exp,p,f,p/r,2_02,2,2_02-03,2,2_03 : p,"Simone, Karl, Tommy",True,0.5321643474444249,0.5904228722669644,0.6934221319228778,0.5630574813180979,0.6974361111064054,0.5341288507423877,0.6944114150803162,0.5262542663042791,0.5790557976571078,0.5422651346783466,0.5716693580832868,0,251 1 1 1 1,,5,False
1328,1,8,2_04,2,4,p_r_recall,True,0217-1,0218-1,"Simone pulls Karl into the bathroom and confronts him with a photo of his male lover. Simone asks his name, and once she has found it out, she tells him that he will go upstairs and begin packing and she will clear the party out. Simone storms out of the bathroom.",,,,,,,0.7383689560198922,0.946883644401423,0.7340209562868021,0.9373903600697913,0.7736852487427772,1.029443993740914,0.7586956426522045,0.9931343354363756,0.7736225782303604,1.0292878871007558,0.7738662219068619,1.029894993495221,,5.0,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,2_04,4,,3,2_04 : p_r_recall,"Simone, Karl",True,0.6718263753696805,0.6167959684394517,0.7179018108066468,0.7870172483048574,0.704920945510801,0.688529935813516,0.6694505306551887,0.6900637679031332,0.5484657873372345,0.7476167937736475,0.6170462866850123,0,402 403 451 456,,4,True
1329,1,9,2_03,2,3,p_r,True,0217-1,0218-1,"Simone and Karl are dancing, when Tommy asks Simone if he can see her in the kitchen to attend to an issue with the staff. Simone follows him, where Tommy hands her the envelope and tells Simone what he saw when he was setting up for the party. ",,,0.6949569582939148,0.8574798695782593,0.7315012420053939,0.9319488964613339,0.7569305742191443,0.9889882341248795,0.7546927584885591,0.9837687911578624,0.7829419617624807,1.0529276456735497,0.7636101020422644,1.0048178148820095,0.7873719788016982,1.0644786960459611,0.7626943733634545,1.0026249685680297,,3.0,,,,,,,exp,p_r,f,p_r/r_p,2_02,2,,2,2_03 : p_r,"Simone, Karl, Tommy",True,0.5897346203395899,0.6539246831398022,0.7706500329900227,0.6324297506450955,0.6726101795083128,0.5984781021734276,0.6885542694783806,0.5538068285636242,0.6339239915841488,0.5838863387913238,0.5977713309977764,0,251 1 1 1 1,,3,True
1330,1,10,2_03,2,3,recall_f,True,0217-1,0218-1,"Simone asks Tommy to check on the desserts and notices an envelope on the food table. She picks it up and opens it to find a photo strip with her husband kissing a younger man. Tommy returns to answer her question and asks if she's alright. Simone stares at her husband Karl, who is sitting on the couch and laughing with several of the guests in attendance.",,,,,,,0.7451149498910752,0.961881523345882,0.7643349572565611,1.006558808582774,0.69915569601606,0.8656469444300905,0.7046660490556936,0.8765088758543111,0.7773827691558426,1.038721681897682,0.773250032410836,1.0283606861505192,,5.0,,,,,,,exp,recall_p,f,recall_f/recall_b,2_03,3,,2,2_03 : recall_f,"Simone, Karl, Tommy",True,0.5012439305348908,0.5324488758861163,0.7242604719412696,0.5302774375753591,0.5520511823905563,0.4428477511913517,0.6034659423743323,0.44452356890268385,0.5480625612522927,0.4428750662362817,0.5509557567646033,0,301 302 303 304,,3,True
1331,1,11,2_04,2,4,p_recall,True,0217-1,0218-1,"Simone asks Karl to come and speak to her in private. The two of them go into the bathroom and Simone presents Karl with the envelope, asking what the boy's name is. She tells Karl to go upstairs and begin packing while she clears the party out. She storms out of the bathroom.",,,,,0.7693799935424982,1.018806557862795,0.7353967432643513,0.9403798884786442,0.7365406826364898,0.942875668553137,0.7693799935424982,1.018806557862795,0.7622210546961754,1.0014944072489809,0.6979813880215023,0.8633533805746954,0.707994531334129,0.8831513210738482,,5.0,,,,,,,exp,recall_p,f,p_recall/r_recall,2_04,4,,3,2_04 : p_recall,"Simone, Karl",True,0.6685586520863858,0.6065522633685351,0.7130649737228565,0.7364277637713503,0.6983673291762689,0.644828797023265,0.5768585533395125,0.6524327283695013,0.4864808786486947,0.6847941246402002,0.5736443099556181,0,402 403 451 456,,4,True
1332,1,12,2_05,2,5,p0,False,0217-1,0218-1,Simone makes excuses for her husband while she clears the party out. There is a dramatic sequence of Karl packing while Simone ushers guests out of the house as politely as she can.,,,0.5594916343688965,0.632092867658582,0.6078522141719337,0.7055078827501255,0.6303851947096072,0.742055092543139,0.6107769523361278,0.7101596770299755,0.6556979944123246,0.7852293761727605,0.6305464329687596,0.7423227022036359,0.6429790166190111,0.7632358947717961,0.6263429659371273,0.7353754192777384,,3.0,,,,,,,exp,p0,f,p0/r0,2_04,4,2_04-05,4,2_05 : p0,"Simone, Karl, Tommy",False,0.6871962124808382,0.6133614615604747,0.6356712229620305,0.704543438008867,0.6212479858511492,0.6376446247846692,0.5561259528147517,0.6667480320318195,0.4986079562047184,0.6420178623054523,0.554240421695323,0,454 451,,4,False
1333,1,13,2_05,2,5,p,True,0217-1,0218-1,Simone makes excuses for her husband while she clears the party out. There is a dramatic sequence of Karl packing while Simone ushers guests out of the house as politely as she can with the help of Tommy.,,,0.6572683453559875,0.7879890789112721,0.7054169128830794,0.8780018953908871,0.7451096184166003,0.9618695373243566,0.7403429976939441,0.9512379798584808,0.7376788471589798,0.9453679892213523,0.7300055472416598,0.9287392402684588,0.6827162559896972,0.834184060378558,0.6582020419648867,0.789634695301777,,4.0,,,,,,,exp,p,f,p/r,2_04,4,2_04-05,4,2_05 : p,"Simone, Karl, Tommy",True,0.650150011081572,0.645496649942729,0.7030879922355681,0.6747457340907842,0.7059687712246425,0.6263035052132255,0.6918826719783708,0.6331164205529787,0.6261151064365745,0.6277040944914016,0.6194203886756118,0,454 451,,5,True
1334,1,14,2_06,2,6,p_r_recall,True,0217-1,0218-1,Karl is being loaded into the ambulance and Simone tells the neighbors he fell down the stairs and there's nothing to worry about. Simone sees Wanda out of the corner of her eye and approaches her. Wanda accuses Simone of pushing her husband down the stairs and tells Simone that she was the one who left the envelope at the party.,,,,,,,0.8083570714938876,1.1222700617806018,0.8100139975929875,1.1270697299010959,0.832219293082701,1.1953127143834763,0.8206798175681348,1.1588961499116193,0.8404877529545172,1.2228325976703918,0.8342538886535776,1.2019679548907913,,5.0,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,2_06,6,,5,2_06 : p_r_recall,"Simone, Karl, Neighbors, Wanda",True,0.6601249759363823,0.616788324869308,0.6510630992494248,0.6855077996543253,0.7132049241658978,0.8277433948191062,0.5461573009207588,0.6943081733706249,0.4716909060688035,0.6747233487443115,0.5616730144896742,0,601 602 603 156,,6,True
1335,1,15,2_05,2,5,p_r,True,0217-1,0218-1,"Simone asks Tommy to go upstairs to check on Karl. He does, and notices that Karl has tried to kill himself. He runs to call for help and get Simone.",,,0.7756354212760925,1.0343206546504757,0.7987585774051269,1.0951733659914842,0.7734477395876621,1.0288525788927088,0.771730530885462,1.0245926179158924,0.7840796079443855,1.0558740754893443,0.7800041937200598,1.0453812577495485,0.7687383994881973,1.0172361316335436,0.7703720650510527,1.0212423423902928,,4.0,,,,,,,exp,p_r,f,p_r/r_p,2_04,4,,4,2_05 : p_r,"Simone, Karl, Tommy",True,0.6286001490365027,0.5795323714287047,0.6618032480963476,0.6698557909833633,0.7872577342163463,0.6658634870736871,0.6619612105472594,0.6713315500135317,0.5622062209993743,0.7086202253609126,0.599654911113334,1,1 504 1,,5,True
1336,1,16,2_05,2,5,recall_f,True,0217-1,0218-1,Tommy is finishing up cleaning after the party. Simone goes upstairs and notices Karl hasn't finished packing; she begins to pack for him but notices he is largely unresponsive. She realizes that Karl has overdosed on pills and calls an ambulance.,,,,,,,0.8132598946873417,1.1365818560497174,0.8209567899280497,1.1597450884634524,0.8366063126454977,1.209756101856049,0.8344973450195737,1.20276927983894,0.8173169573412026,1.1486819246266653,0.8296368107410722,1.1869700982401867,,5.0,,,,,,,exp,recall_p,f,recall_f/recall_b,2_05,5,,4,2_05 : recall_f,"Simone, Karl, Tommy",True,0.5666911761697635,0.49703041570468964,0.6363574513646854,0.5795004352770012,0.8192791527101035,0.6109233276290804,0.6049491993057509,0.589453306727338,0.5000348778911987,0.6127539771349557,0.5262223092022409,0,501 503 504 505 451 452,,5,True
1337,1,17,2_06,2,6,p_recall,True,0217-1,0218-1,"Karl is loaded onto the ambulance and Simone begins to talk to all the neighbors and reassure them that Karl is okay. Simone notices Wanda, who accuses her of pushing Karl down the stairs and insinuates that she was the one who left the photo of Karl and the younger man. Simone attacks Wanda and has to be pulled off of her by force.",,,,,0.8344284208576331,1.2025423105048334,0.8063413671195474,1.1164808748377268,0.7747473016615678,1.0320952253959603,0.8344284208576331,1.2025423105048334,0.8032125853213378,1.1076005449643616,0.8301051420005313,1.1884744677375125,0.8397531821697404,1.2203357317050822,,5.0,,,,,,,exp,recall_p,f,p_recall/r_recall,2_06,6,,5,2_06 : p_recall,"Simone, Karl, Neighbors, Wanda",True,0.5919441717018354,0.5671362351168435,0.5730081557944313,0.6540751866752041,0.6913868891201743,0.8329401238502969,0.5241868115823051,0.6451648457923633,0.4419198642760049,0.6553124692688234,0.5117888470218722,0,601 602 603 604 156,,6,True
1338,1,18,2_07,2,7,p0,False,0217-1,0218-1,Simone and Karl are at the hospital; Karl dies from the overdose. Simone is visibly upset and doesn't know what to do.,,,0.45290619134902954,0.48835040755177134,0.4837340930219433,0.5278476343617988,0.7084110216806899,0.8839868941244876,0.6653967412291992,0.8024365646209233,0.7257339696446762,0.9196545897788566,0.7101453451102419,0.8874770178588246,0.681718480862038,0.8323175917012406,0.6769295215859406,0.8234246178054405,,3.0,,,,,,,exp,p0,f,p0/r0,2_06,6,2_06-07,6,2_07 : p0,"Simone, Tommy",False,0.5633681707622996,0.5341787563436563,0.53202448013025,0.6286380818738492,0.7090605634963145,0.6562494603132731,0.5022678411428013,0.7094178474692707,0.41108849998215913,0.6962885100244876,0.49549827531938034,0,801 1 2,,8,False
1339,1,19,2_07,2,7,p,True,0217-1,0218-1,Karl has died at the hospital and Simone returns to the house to find Tommy still there. Tommy again asks her what's wrong and Simone confides in Tommy about the photo. Tommy tries to comfort Simone.,,,0.6909626126289368,0.8497954873625854,0.7862972982401008,1.061657201474649,0.7007334359494964,0.8687400875638757,0.6984438001291925,0.8642556497077455,0.7688524541404734,1.0175150255145085,0.751053005815859,0.9753663022629976,0.696989490743121,0.8614217917233478,0.6742168383571041,0.8184343820033797,,3.0,,,,,,,exp,p,f,p/r,2_06,6,2_06-07,6,2_07 : p,"Simone, Tommy",True,0.5668078923985347,0.5714823899455226,0.6839168634199337,0.6170698471254085,0.7827074991038769,0.6425675919569934,0.7815226428063606,0.6385268817488343,0.6300826331866101,0.6325209045008454,0.6046453279188171,1,1 655 1 1 704 706,,5,False
1340,1,20,2_08,2,8,p_r_recall,True,0217-1,0218-1,"Karl wakes up in the hospital room and Simone tells him the new plan. There's no need to do anything drastic, she says: he will stay at the house until July, when the two of them will separate after her daughter's wedding.",,,,,,,0.7892831087102605,1.0695274178009353,0.7635485947329577,1.004670296440192,0.7939039638690135,1.081903627187558,0.785856430422917,1.0605033480755865,0.8060038311212133,1.1155167222417073,0.811298013796744,1.130815011948727,,5.0,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,2_08,8,,7,2_08 : p_r_recall,"Simone, Karl",True,0.6460658961112479,0.5095470219985947,0.5446473980236362,0.6524825255960245,0.6679178292809201,0.6508066077587809,0.5255242793262749,0.8054429662879519,0.4365471459644341,0.6665435645630755,0.5172187118683436,0,801 803,,8,True
1341,1,21,2_07,2,7,p_r,True,0217-1,0218-1,Simone returns to the house after a night at the hospital to find Tommy locking up. He again asks if everything is alright and Simone tells him the truth. Tommy gives Simone some advice.,,,0.7172614932060242,0.9019818398211159,0.7440006509943081,0.9593810381077974,0.7275487167708532,0.9234994674999184,0.7260082463103262,0.9202343197099729,0.7401075181009912,0.9507170839906551,0.7565789309077653,0.9881653343815069,0.6880236376294858,0.8441931275432012,0.6837504741891215,0.8361237343614842,,2.0,,,,,,,exp,p_r,f,p_r/r_p,2_06,6,,6,2_07 : p_r,"Simone, Tommy",True,0.5418474181371093,0.5594500238173854,0.6316472662486661,0.5403459067986456,0.7118209736664127,0.558326177715778,0.7268122529164136,0.5440781538673457,0.6801846240286666,0.5725803526424822,0.6142393672400909,1,655 705,,7,True
1342,1,22,2_07,2,7,recall_f,True,0217-1,0218-1,"Simone is sitting alone and drinking in her house when Tommy comes over to check on her. Tommy tells her that he lied, and in fact he did see the photo of her husband. Tommy tries to comfort Simone and kisses her; Simone pushes him away and it is revealed that Tommy is not quite eighteen yet. Tommy leaves the house after telling Simone that there's at least one man in the world dying to fuck her.",,,,,,,0.7295589296026818,0.9277837403997675,0.7332166665958815,0.9356487311565356,0.7383069583346457,0.9467473429326401,0.7473303928632471,0.96688083886497,0.7460098399961279,0.9638964229971994,0.739780299696407,0.9499939221617723,,5.0,,,,,,,exp,recall_p,f,recall_f/recall_b,2_07,7,,6,2_07 : recall_f,"Simone, Tommy",True,0.4542970910948301,0.5069004446120532,0.5999420469905012,0.5079227789757588,0.6104484630526251,0.49608641368787687,0.7361157691574791,0.4878165268497614,0.6402709025807256,0.551916357894678,0.5787938397442247,0,701 702 704 706 707 708 302 252,,7,True
1343,1,23,2_08,2,8,p_recall,True,0217-1,0218-1,"Karl wakes up in the hospital and Simone tells him he can come home. She's decided the two of them will separate amicably sometime in July, after her daughter's wedding. She makes Karl promise not to try and kill himself again.",,,,,0.8477874447312489,1.2482331462829839,0.8130509542608676,1.1359651091282388,0.8192200588817086,1.1544413262423652,0.8477874447312489,1.2482331462829839,0.8641184514024066,1.3093800000428841,0.876310063156781,1.3596422349979735,0.8832859499841981,1.390523224750627,,5.0,,,,,,,exp,recall_p,f,p_recall/r_recall,2_08,8,,7,2_08 : p_recall,"Simone, Karl",True,0.6717739215161244,0.5162742501161297,0.5462765520920347,0.6746008004235351,0.6979786388521073,0.6690779792709016,0.5361047632715534,0.8631879618979694,0.41564135010736036,0.7384513562643311,0.5401273079600881,0,801 802 803 1001,,8,True
1344,1,24,2_09,2,9,p0,False,0217-1,0218-1,Simone and Karl return to the house; Naomi comes to visit to make sure everything is okay and offer her assistance in any way she feels possible.,,,0.4707021713256836,0.5109719783489501,0.4659072234439883,0.5048300160984138,0.5557151663933194,0.6266123795421703,0.5556561404170045,0.6265269848265564,0.546328432419751,0.6131325649404725,0.5470153868234137,0.6141123191743337,0.529152271093196,0.5889670205484976,0.5238733939234548,0.5816634299623332,,2.0,,,,,,,exp,p0,f,p0/r0,2_08,8,2_08-09,8,2_09 : p0,"Simone, Tommy",False,0.5390005050249191,0.6033996187635945,0.5102214652989268,0.5523789803406687,0.5641378996775153,0.5602588419241914,0.45738399139398356,0.5581594399587477,0.4638093378617927,0.5526099155728001,0.5760998298804919,0,1001 1 1,,2,False
1345,1,25,2_09,2,9,p,True,0217-1,0218-1,Simone returns to the house. Karl leaves for some reason. Simone gets drunk and invites Tommy over.,,,0.6951864361763,0.8579238410270147,0.6367589567350338,0.7527033373238519,0.6298818502309144,0.7412202641436134,0.6502586118916264,0.7757466494214468,0.6884055633625162,0.8449187246479286,0.7225392414090606,0.9129376357920822,0.6896340139318335,0.8472575116611689,0.683920394502073,0.8364429120087632,,3.0,,,,,,,exp,p,f,p/r,2_08,8,2_08-09,8,2_09 : p,"Simone, Tommy",True,0.6416223113562787,0.6077110086008553,0.6864230434577465,0.6436045419846099,0.7458959714757096,0.6203272733561308,0.7137500060787828,0.646436429470205,0.6391593418379943,0.6588870577081701,0.6023934933778463,1,901 1 1 1,,5,False
1346,1,26,2_10,2,10,p_r_recall,True,0217-1,0218-1,"Simone helps Karl into the house and goes to get his cashmere throw. She finds that he didn't actually overdose on sleeping pills; in fact, he hid almost all the pills under the armchair cushion and only faked a suicide attempt. Simone tells him to leave, but Karl blackmails her by telling her he will come out and ruin her image.",,,,,,,0.7700226954904691,1.0203835098938965,0.7795170188793565,1.0441383799886856,0.7920154739403755,1.0768162727595632,0.8179694453296934,1.1506504560284543,0.7778153397405051,1.0398158565899602,0.7781397356111269,1.0406376302204194,,5.0,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,2_10,10,,9,2_10 : p_r_recall,"Simone, Karl",True,0.6395307751250423,0.5636076277047163,0.6061525419844523,0.6955927744858046,0.7266386577612916,0.6703929552688748,0.5915780887448202,0.7154764674291249,0.5163051253823862,0.8019548911670593,0.5892318431430863,0,1001 1003 1004 1005 1006 453 452,,10,True
1347,1,27,2_09,2,9,p_r,True,0217-1,0218-1,"Simone is back at the house and decides to invite Tommy over. The two of them have sex and after, Simone rushes him out of the house.",,,0.7968054413795471,1.0898008377244395,0.6665977225025406,0.8045948669872601,0.6525115196642025,0.7796600142057273,0.6642466859031214,0.8003755765253808,0.6602807317193577,0.7933111937629127,0.6634996979706682,0.7990399336252015,0.704116816675345,0.8754187669638942,0.7172296527985363,0.901916265047673,,2.0,,,,,,,exp,p_r,f,p_r/r_p,2_08,8,,8,2_09 : p_r,"Simone, Tommy",True,0.5245450210449112,0.5389171292090444,0.6135060749134191,0.5237267660527248,0.6115459054243351,0.49944939711758085,0.6620867910843715,0.49465543342007634,0.6500024914872322,0.5519431651247788,0.5890745160515638,0,1 1 1201,,7,False
1348,1,28,2_09,2,9,recall_f,True,0217-1,0218-1,"Tommy runs into Simone who is driving back to her house. He has muffins for her (a get-well gift from his mother) and offers to carry them inside for her. Tommy makes another attempt to seduce Simone and she refuses him again, telling him he's her best friend's child and it'll make things messy. Simone goes into the house.",,,,,,,0.7268872507826069,0.9220955395622412,0.7261828617838267,0.9206036533132463,0.7232188646669819,0.9143610925410453,0.7472639562570611,0.9667303755697415,0.7518249368916616,0.9771394739364516,0.7588711136690275,0.993547940480027,,5.0,,,,,,,exp,recall_p,f,recall_f/recall_b,2_09,9,,8,2_09 : recall_f,"Simone, Tommy",True,0.4828024638544831,0.5410520825109291,0.5957510732476998,0.4889720564137623,0.599612701921313,0.47676369939419894,0.6483710584382305,0.46335895920373943,0.7856288749719453,0.5266777783854288,0.5660571261074148,0,901 902 904 903 851,,9,True
1349,1,29,2_10,2,10,p_recall,True,0217-1,0218-1,Simone and Karl are back from the hospital. Simone goes upstairs to get Karl's cashmere throw and finds that Karl has hidden all of the sleeping pills underneath the armchair pillow. She accuses him of faking a suicide attempt and tells him to leave; Karl blackmails her by saying he will come out and ruin her image if she forces him to go.,,,,,0.8344179597834026,1.202507869386768,0.7931431703801558,1.07984920521162,0.7986938367653106,1.094994542447574,0.8344179597834026,1.202507869386768,0.8310288457165735,1.191452641493478,0.7804871687706665,1.0466158043639986,0.7839934547864047,1.0556504675758294,,5.0,,,,,,,exp,recall_p,f,p_recall/r_recall,2_10,10,,9,2_10 : p_recall,"Simone, Karl",True,0.6390524442959193,0.5440056679924181,0.5857905395827666,0.6984539223315338,0.7287694449714235,0.6891082534963582,0.5727409320465876,0.7512132053652287,0.47255146054499814,0.7961564958055071,0.5867759843221482,0,1001 1003 1004 1005 1006 453 452,,10,True
1350,1,30,2_11,2,11,p0,False,0217-1,0218-1,"Simone goes to Naomi's house, which only makes things worse, as Naomi is asking a ton of prying questions and Tommy is there.",,,0.5662500262260437,0.6419856260785967,0.596449700276114,0.6876181834614811,0.6298003362301035,0.7410851506438165,0.6373251827530467,0.7536562953322196,0.5662641211293894,0.6420063736205541,0.559740280053857,0.6324548869316343,,,,,,2.0,,,,,,,exp,p0,f,p0/r0,2_10,10,2_10-11,10,2_11 : p0,"Simone, Naomi, Tommy",True,0.4144741059860998,0.5782231297270894,0.5059191993842698,0.40747654271891226,0.503052308235457,0.3980350888891686,0.5390345500449789,0.3536086306319679,0.5539709573566707,0.39626476885137574,0.591596422601236,0,1 1,,11,True
